Invoice(Invoice Auto ID)_Invoice No.,Item No.,Contract(Contract ID)_Contract No.,Contract Line Item(Contract Line Item Auto ID)_Line No.,Amount (Converted),Implementation Project(Project)_Project ID,Line Item Type,Unit Price,SOV Item(SOV Item Auto ID)_SOV Item ID-Name,Unit Price (Converted),Vendor(Vendor)_Vendor ID,Amount Less Retainage,Amount,Overhead,Profit,CIP Unit(Unit ID)_Unit Short Name
CP0359 Felix 1661.18-05,1,DO-F165-16002178,1,54276.59,,,228857.92,,228857.92,,54276.59,54276.59,0,0,
CP0359 Felix 1661.18-05,2,DO-F165-16002178,2,11623.41,CP0359CAP,,11623.41,,11623.41,,11623.41,11623.41,0,0,LS
CP0359-1 Felix 1661.18-01,1,DO-F165-16002178,1,37383.13,,,228857.92,,228857.92,,37383.13,37383.13,0,0,
CP0360 Fed Engr 2016-1-6263,1,CT-F165-16000081,1,12738.9,CP0360CAP - OLD,,68235,,68235,,12738.9,12738.9,0,0,
CP0360 Fed Engr 2016-1-6265,1,CT-F165-16000081,1,16224.75,CP0360CAP - OLD,,68235,,68235,,16224.75,16224.75,0,0,
CP0360 Fed Engr 2016-1-6266,1,CT-F165-16000081,1,19107.5,CP0360CAP - OLD,,68235,,68235,,19107.5,19107.5,0,0,
cp0360 FedEng 12&13,1,CT-F165-16000081,2,1264,CP0360CAP - OLD,,38655,,38655,,1264,1264,0,0,
CP0360 Federal 2016-2-6267,1,CT-F165-16000081,1,14508.35,CP0360CAP - OLD,,68235,,68235,,14508.35,14508.35,0,0,
CP0360 Federal 2016-2-6267,2,CT-F165-16000081,2,2588.65,CP0360CAP - OLD,,38655,,38655,,2588.65,2588.65,0,0,
CP0360 Federal Engineering 2016-2-8794,1,CT-F165-16000081,1,5655.5,CP0360CAP - OLD,,68235,,68235,,5655.5,5655.5,0,0,
CP0360 Federal Engineering 6-11,1,CT-F165-16000081,2,26967.47,CP0360CAP - OLD,,38655,,38655,,26967.47,26967.47,0,0,
CP0364 Caliente 1 - 3,1,DO-F165-15009636,1,263667.87,,,263667.87,,263667.87,,263667.87,263667.87,0,0,
CP0364 Caliente 1 - 3,2,DO-F165-15009636,2,26367,,,26367,,26367,,26367,26367,0,0,
CP0366 Hoskin Ryan 10749,1,DO-F165-16000144,2,3175,,,43040,,43040,,3175,3175,0,0,
CP0366 Hoskin Ryan 10901,1,DO-F165-16000144,2,11225,,,43040,,43040,,11225,11225,0,0,
CP0366 Hoskin Ryan Inv 10664 Pmt 4,1,DO-F165-16000144,2,10644.3,,,43040,,43040,,10644.3,10644.3,0,0,
cp0366 HoskinRyan 11-18,1,CT-F165-17000105,1,44364.85,,,181715.25,,181715.25,,44364.85,44364.85,0,0,
CP0366 HoskinRyan 1-4,1,CT-F165-17000105,1,15816.25,,,181715.25,,181715.25,,15816.25,15816.25,0,0,
cp0366 HoskinRyan 19,1,CT-F165-17000105,1,220,,,181715.25,,181715.25,,220,220,0,0,
cp0366 HoskinRyan 20-24,1,CT-F165-17000105,1,36830.15,,,181715.25,,181715.25,,36830.15,36830.15,0,0,
cp0366 HoskinRyan 20-24,2,CT-F165-17000105,2,3730,,,12195,,12195,,3730,3730,0,0,LS
cp0366 HoskinRyan 20-24,3,CT-F165-17000105,3,3315,,,3315,,3315,,3315,3315,0,0,EA
CP0366 HR 5-10,1,CT-F165-17000105,1,34065.55,,,181715.25,,181715.25,,34065.55,34065.55,0,0,
CP0379 Talis 341-1 Final,1,DO-F165-16010341,1,46483.73,CP0379CAP,,46483.73,,46483.73,,46483.73,46483.73,0,0,
CP0380 Caliente 0815013001,1,DO-F165-15010522,1,76358,,,100316.77,,100316.77,,76358,76358,0,0,
CP0380 Caliente 2 & 3,1,DO-F165-15010522,1,23958.77,,,100316.77,,100316.77,,23958.77,23958.77,0,0,
CP0380 Felix 4,1,DO-F165-16007849,1,2385.83,CP0380CAP,,2385.83,,2385.83,,2385.83,2385.83,0,0,
CP0380 GouldEvans 1606,1,DO-F165-15003482,1,2178,,,17247,,17247,,2178,2178,0,0,
CP0380 Inv 1601 -1604 Pmt 1 - 4,1,DO-F165-15003482,1,12407,,,17247,,17247,,12407,12407,0,0,
CP0380 Inv 1605 Pmt#5,1,DO-F165-15003482,1,1936,,,17247,,17247,,1936,1936,0,0,
CP0380 Inv 1607 Pmt 7 Final,1,DO-F165-15003482,1,726,,,17247,,17247,,726,726,0,0,
CP0381 CEE 1,1,CT-F165-16000068,1,670,,,4572,,4572,,670,670,0,0,
CP0381 Controlled Energy Engineers 15035-02,1,CT-F165-16000068,1,912.5,,,4572,,4572,,912.5,912.5,0,0,
CP0381 Controlled Energy Inv 12013-02 Pmt 2,1,CT-F165-15000125,1,150,,,7572,,7572,,150,150,0,0,
CP0381 Felix 1,1,DO-F165-16004793,1,164125,,,253626.33,,253626.33,,164125,164125,0,0,
CP0381 Felix 1661.10-02,1,DO-F165-15004354,1,104655.72,,,215363.08,,215363.08,,104655.72,104655.72,0,0,
CP0381 Felix 1661.10-02,2,DO-F165-15004354,2,26223.83,,,26223.83,,26223.83,,26223.83,26223.83,0,0,
CP0381 Felix 1661.10-03 Pmt 3,1,DO-F165-15004354,1,4933.78,,,215363.08,,215363.08,,4933.78,4933.78,0,0,
CP0381 Felix 2,1,DO-F165-16004793,1,72550,,,253626.33,,253626.33,,72550,72550,0,0,
CP0381 Felix 3,1,DO-F165-16004793,1,16195,,,253626.33,,253626.33,,16195,16195,0,0,
CP0381 Felix 3,2,DO-F165-16004793,2,4333.96,CP0381CAP-OLD,,4333.96,,4333.96,,4333.96,4333.96,0,0,LS
CP0381 Felix 4FINAL,1,DO-F165-16004793,1,756.33,,,253626.33,,253626.33,,756.33,756.33,0,0,
CP0381 Felix 4FINAL,2,DO-F165-16004793,2,0,CP0381CAP-OLD,,4333.96,,4333.96,,0,0,0,0,LS
CP0381 Felix 4FINAL,3,DO-F165-16004793,3,73477.79,CP0381CAP-OLD,,73477.79,,73477.79,,73477.79,73477.79,0,0,LS
CP0381 Felix 4FINAL,4,DO-F165-16004793,4,26831.18,CP0381CAP-OLD,,26831.18,,26831.18,,26831.18,26831.18,0,0,LS
CP0381 Felix Construction 5845-6,1,DO-F165-15005845,1,187580.91,,,897901.2,,897901.2,,187580.91,187580.91,0,0,
CP0381 Felix Construction 5845-6,2,DO-F165-15005845,2,2000,,,13180.23,,13180.23,,2000,2000,0,0,
CP0381 Felix Construction 5845-6,3,DO-F165-15005845,4,1585.19,CP0381CAP-OLD,,1585.19,,1585.19,,1585.19,1585.19,0,0,LS
CP0381 Felix Construction 5845-7,1,DO-F165-15005845,1,18692,,,897901.2,,897901.2,,18692,18692,0,0,
CP0381 Felix Construction 5845-7,2,DO-F165-15005845,3,12887.76,,,12887.76,,12887.76,,12887.76,12887.76,0,0,
CP0381 Felix Construction 5845-8 Pmt,1,DO-F165-15005845,1,3869,,,897901.2,,897901.2,,3869,3869,0,0,
CP0381 Felix Construction 5845-8 Pmt,2,DO-F165-15005845,5,3196.83,CP0381CAP-OLD,,3196.83,,3196.83,,3196.83,3196.83,0,0,LS
CP0381 FR Felix 5845-1,1,DO-F165-15005845,1,24439.1,,,897901.2,,897901.2,,24439.1,24439.1,0,0,
CP0381 FR Felix 5845-2,1,DO-F165-15005845,1,323934.61,,,897901.2,,897901.2,,323934.61,323934.61,0,0,
CP0381 FR Felix 5845-3,1,DO-F165-15005845,1,43985.75,,,897901.2,,897901.2,,43985.75,43985.75,0,0,
CP0381 FR Felix 5845-5,1,DO-F165-15005845,1,227226.58,,,897901.2,,897901.2,,227226.58,227226.58,0,0,
CP0381 Inv Mxr - Felix 1,1,DO-F165-15004354,1,105269.4,,,215363.08,,215363.08,,105269.4,105269.4,0,0,
CP0381 Jensen D05007-2,1,CT-F165-15000077,1,2400,,,9750,,9750,,2400,2400,0,0,
CP0381FLTR Felix 1 through 3,1,DO-F165-17003174,1,136316.06,,,136316.06,,136316.06,,136316.06,136316.06,0,0,
CP0381FLTR Felix 1 through 3,2,DO-F165-17003174,2,5341.27,CP0381FLTR,,5341.27,,5341.27,,5341.27,5341.27,0,0,LS
CP0381FR Felix 5845-4,1,DO-F165-15005845,1,67556.25,,,897901.2,,897901.2,,67556.25,67556.25,0,0,
CP0381FR Felix 5845-4,2,DO-F165-15005845,2,11180.23,,,13180.23,,13180.23,,11180.23,11180.23,0,0,
CP0381SES Felix 1,1,DO-F165-16005310,1,172450,,,191854.68,,191854.68,,172450,172450,0,0,
CP0381SES Felix 2,1,DO-F165-16005310,1,19404.68,,,191854.68,,191854.68,,19404.68,19404.68,0,0,
CP0381SES Felix 2,2,DO-F165-16005310,2,12530.13,CP0381SES,,14484.81,,14484.81,,12530.13,12530.13,0,0,LS
CP0381SES Jensen DO5007-1,1,CT-F165-15000077,1,6425,,,9750,,9750,,6425,6425,0,0,
CP0381SES Jensen Engineering D05007-3,1,CT-F165-15000077,1,925,,,9750,,9750,,925,925,0,0,
CP0383-0001 BandF 1,1,DO-F165-17002196,1,58120.66,CP03830001,,173494.06,,173494.06,,58120.66,58120.66,0,0,
CP0383-0001 BandF 2 through 4,1,DO-F165-17002196,1,109524.68,CP03830001,,173484.06,,173484.06,,109524.68,109524.68,0,0,
CP0383-0001 BandF 5,1,DO-F165-17002196,1,5838.72,CP03830001,,173484.06,,173484.06,,5838.72,5838.72,0,0,
CP0383-0001 BandF 5,2,DO-F165-17002196,2,38450.34,,,38450.34,,38450.34,,38450.34,38450.34,0,0,
CP0383-0001 BandF 5,3,DO-F165-17002196,3,2209.62,,,12638.1,,12638.1,,2209.62,2209.62,0,0,
CP0383-0001 Sunrise 0086072,1,DO-F165-17000229,2,815.75,CP03830001,,4309,,4309,,815.75,815.75,0,0,LS
Cp03830001 Sunrise 4-6,1,DO-F165-17000229,1,13045,CP03830001,,13045,,13045,,13045,13045,0,0,
Cp03830001 Sunrise 4-6,2,DO-F165-17000229,2,229.25,CP03830001,,4309,,4309,,229.25,229.25,0,0,LS
CP0383-0001 Sunrise 83411/83920,1,DO-F165-17000229,1,6466.5,CP03830001,,22399,,22399,,6466.5,6466.5,0,0,
CP0383-0001 Sunrise 84339,1,DO-F165-17000229,1,2887.5,CP03830001,,22399,,22399,,2887.5,2887.5,0,0,
CP0383-0001 Sunrise 86407,1,DO-F165-17000229,2,138.5,CP03830001,,4309,,4309,,138.5,138.5,0,0,LS
CP03830002 Talis 1,1,DO-F165-16006668,1,32328.22,,,38470.96,,38470.96,,32328.22,32328.22,0,0,
CP0383-0006 Kinkaid 1,1,CT-F165-18000004REV,1,4092.81,,,1992454.8,,1992454.8,,4092.81,4092.81,0,0,
CP0383-0006 Kinkaid 2,1,CT-F165-18000004REV,1,132201,,,1992454.8,,1992454.8,,132201,132201,0,0,
CP0383-0006 Kinkaid 3,1,CT-F165-18000004REV,1,335142.52,,,1992454.8,,1992454.8,,335142.52,335142.52,0,0,
CP03830009 PEC 1,1,DO-F165-17003415,1,9609.88,CP03830009-old,,31080.94,,31080.94,,9609.88,9609.88,0,0,
CP03830009 PEC 2,1,DO-F165-17003415,1,5197.5,CP03830009-old,,31080.94,,31080.94,,5197.5,5197.5,0,0,
CP03830009 PEC 4,1,DO-F165-17003415,2,4789.13,CP03830009-old,,6520,,6520,,4789.13,4789.13,0,0,LS
CP03860001 BC 15302303,1,DO-F165-16008387,2,753.75,CP03860001 - OLD,,12876,,12876,,753.75,753.75,0,0,LS
CP0386-0001 Brown & Caldwell 15273390,1,DO-F165-16008387,1,17802.75,CP03860001 - OLD,,68368,,68368,,17802.75,17802.75,0,0,
CP03860001 Brown & Caldwell 15289178,1,DO-F165-16008387,1,6228.75,CP03860001 - OLD,,68368,,68368,,6228.75,6228.75,0,0,
CP0386-0001 Brown and Caldwell 15269090,1,DO-F165-16008387,1,5571.25,CP03860001 - OLD,,68368,,68368,,5571.25,5571.25,0,0,
CP0386-0001 Brown and Caldwell 15271334,1,DO-F165-16008387,1,13775.75,CP03860001 - OLD,,68368,,68368,,13775.75,13775.75,0,0,
CP0386-0001 Brown and Caldwell 15275270,1,DO-F165-16008387,1,4439,CP03860001 - OLD,,68368,,68368,,4439,4439,0,0,
CP0386-0001 Brown and Caldwell 15279001,1,DO-F165-16008387,1,1854,CP03860001 - OLD,,68368,,68368,,1854,1854,0,0,
CP0386-0001 Brown and Caldwell 15294964,1,DO-F165-16008387,1,16885.75,CP03860001 - OLD,,68368,,68368,,16885.75,16885.75,0,0,
CP0386-0001 Brown and Caldwell 15296461,1,DO-F165-16008387,1,1810.75,CP03860001 - OLD,,1810.75,,1810.75,,1810.75,1810.75,0,0,
CP0386-0001 Brown and Caldwell 15296461,2,DO-F165-16008387,2,2702.75,CP03860001 - OLD,,12876,,12876,,2702.75,2702.75,0,0,LS
CP0393 BF 1&2,1,DO-F165-18000337,1,113294.85,,,114161.46,,114161.46,,113294.85,113294.85,0,0,
CP0393 BF 3FINAL,1,DO-F165-18000337,1,866.61,,,114161.46,,114161.46,,866.61,866.61,0,0,
CP0393 BF 3FINAL,2,DO-F165-18000337,2,11059.82,CP0393CAP,,11059.82,,11059.82,,11059.82,11059.82,0,0,LS
CP0393 EPS 15-352-1,1,DO-F165-16003829,1,1280,,,21850,,21850,,1280,1280,0,0,
CP0393 EPS 2,1,DO-F165-16003829,1,3675,,,21850,,21850,,3675,3675,0,0,
CP0393 EPS 3,1,DO-F165-16003829,1,1535,,,21850,,21850,,1535,1535,0,0,
CP0393 EPS 4,1,DO-F165-16003829,1,3275,,,21850,,21850,,3275,3275,0,0,
CP0393 EPS 7,1,DO-F165-16003829,1,20,,,3045,,3045,,20,20,0,0,
CP0393 EPS 7,2,DO-F165-16003829,2,13900,CP0393CAP,,13900,,13900,,13900,13900,0,0,LS
CP0393 EPS 7&8,1,DO-F165-16003829,1,3025,,,3025,,3025,,3025,3025,0,0,
CP0393 EPS 7&8,2,DO-F165-16003829,2,0,CP0393CAP,,0,,0,,0,0,0,0,LS
CP0393 EPS 7&8,3,DO-F165-16003829,3,3108.75,CP0393CAP,,4627.5,,4627.5,,3108.75,3108.75,0,0,LS
CP0393 EPS Group 15-352-6,1,DO-F165-16003829,1,9040,,,21850,,21850,,9040,9040,0,0,
CP0394 BF 1,1,DO-F165-18000522,1,30964.07,,,135419.86,,135419.86,,30964.07,30964.07,0,0,
CP0394 BF 2,1,DO-F165-18000522,1,49313.83,,,135419.86,,135419.86,,49313.83,49313.83,0,0,
CP0394 EPS 15-351-1,1,DO-F165-16003670,1,1225,,,10050,,10050,,1225,1225,0,0,
CP0394 EPS 2,1,DO-F165-16003670,1,1520,,,10050,,10050,,1520,1520,0,0,
CP0394 EPS 3,1,DO-F165-16003670,1,1787.5,,,10050,,10050,,1787.5,1787.5,0,0,
CP0394 EPS 6,1,DO-F165-16003670,1,1792.5,,,5317.5,,5317.5,,1792.5,1792.5,0,0,
CP0394 EPS 6,2,DO-F165-16003670,2,0,CP0394CAP,,0,,0,,0,0,0,0,LS
CP0394 EPS 7,1,DO-F165-16003670,1,230,,,10050,,10050,,230,230,0,0,
cp0394 eps 8final,1,DO-F165-16003670,1,3295,,,3295,,3295,,3295,3295,0,0,
cp0394 eps 8final,2,DO-F165-16003670,2,0,CP0394CAP,,0,,0,,0,0,0,0,LS
CP0394 EPS Group 15-351-4,1,DO-F165-16003670,1,200,,,10050,,10050,,200,200,0,0,
CP0394 Jensen D06011.1,1,CT-F165-16000133,1,5187,CP0394CAP,,6212,,6212,,5187,5187,0,0,
CP0394 Jensen Eng D06011-2,1,CT-F165-16000133,1,775,CP0394CAP,,6212,,6212,,775,775,0,0,
CP0398 Coffman 1,1,CT-F165-16000117,1,3451,CP0398CAP,,114856,,114856,,3451,3451,0,0,
CP0398 Coffman 16EA0202,1,CT-F165-16000117,1,6262,CP0398CAP,,114856,,114856,,6262,6262,0,0,
CP0398 Coffman 16-EA-02-03,1,CT-F165-16000117,1,13288,CP0398CAP,,114856,,114856,,13288,13288,0,0,
CP0398 Coffman 16EA0205,1,CT-F165-16000117,1,23241,CP0398CAP,,114856,,114856,,23241,23241,0,0,
CP0398 Coffman 4,1,CT-F165-16000117,1,6836,CP0398CAP,,114856,,114856,,6836,6836,0,0,
CP0403 Talis 1,1,DO-F165-16002511,1,46026.8,,,47526.81,,47526.81,,46026.8,46026.8,0,0,
CP0406 Caliente 1Final,1,DO-F165-17000324,1,85692.32,CP0406CAP,,88234.68,,88234.68,,85692.32,85692.32,0,0,
CP0408 Talis Final,1,DO-F165-16002463,1,25523.68,,,25523.68,,25523.68,,25523.68,25523.68,0,0,
CP0416 Dibble 101331.05-1,1,CT-F165-16000046,1,6121.95,CP0416DSN-OLD,,94824,,94824,,6121.95,6121.95,0,0,
CP0416 Dibble 101331.05-10,1,CT-F165-16000046,1,1830.64,CP0416DSN-OLD,,94824,,94824,,1830.64,1830.64,0,0,
CP0416 Dibble 101331.05-2,1,CT-F165-16000046,1,11101.78,CP0416DSN-OLD,,94824,,94824,,11101.78,11101.78,0,0,
CP0416 Dibble 101331.05-3,1,CT-F165-16000046,1,7423.75,CP0416DSN-OLD,,94824,,94824,,7423.75,7423.75,0,0,
CP0416 Dibble 101331.05-4,1,CT-F165-16000046,1,21066.01,CP0416DSN-OLD,,94824,,94824,,21066.01,21066.01,0,0,
CP0416 Dibble 101331.05-5,1,CT-F165-16000046,1,22160.51,CP0416DSN-OLD,,94824,,94824,,22160.51,22160.51,0,0,
CP0416 Dibble 101331.05-6,1,CT-F165-16000046,1,2262.81,CP0416DSN-OLD,,94824,,94824,,2262.81,2262.81,0,0,
CP0416 Dibble 101331.05-7,1,CT-F165-16000046,1,2920,CP0416DSN-OLD,,94824,,94824,,2920,2920,0,0,
CP0416 Dibble 101331.05-8,1,CT-F165-16000046,1,2090,CP0416DSN-OLD,,94824,,94824,,2090,2090,0,0,
CP0416 Dibble 101331.05-9,1,CT-F165-16000046,1,9431.5,CP0416DSN-OLD,,94824,,94824,,9431.5,9431.5,0,0,
CP0419 Lee 34696,1,CT-F165-15000107,1,2281.37,CP0419CAP - OLD,,68383,,68383,,2281.37,2281.37,0,0,
CP0419 Lee 34696,2,CT-F165-15000107,2,4850.68,CP0419CAP - OLD,,10550,,10550,,4850.68,4850.68,0,0,
CP0419 Lee 34989,1,CT-F165-15000107,2,5063.42,CP0419CAP - OLD,,10550,,10550,,5063.42,5063.42,0,0,
CP0419 LEE ENG 33078,1,CT-F165-15000107,1,9877.08,CP0419CAP - OLD,,68383,,68383,,9877.08,9877.08,0,0,
CP0419 LEE ENG 33837,1,CT-F165-15000107,1,12580.55,CP0419CAP - OLD,,68383,,68383,,12580.55,12580.55,0,0,
CP0419 LEE ENG 34068,1,CT-F165-15000107,1,24357.23,CP0419CAP - OLD,,68383,,68383,,24357.23,24357.23,0,0,
CP0419 LEE ENG 34479,1,CT-F165-15000107,1,7355.83,CP0419CAP - OLD,,68383,,68383,,7355.83,7355.83,0,0,
CP0419 Lee Eng 35607,1,CT-F165-15000107,2,635.75,CP0419CAP - OLD,,10550,,10550,,635.75,635.75,0,0,
CP0419 Lee Inv 34243 Pmt 4,1,CT-F165-15000107,1,11930.94,CP0419CAP - OLD,,68383,,68383,,11930.94,11930.94,0,0,
CP0419 Roadway Elec 17000100-4 #4,1,CT-F165-17000100,1,106591.42,,,646760,,646760,,106591.42,106591.42,0,0,
CP0419 Roadway Elec 17000100-4 #4,2,CT-F165-17000100,2,31165.23,,,32805.5,,32805.5,,31165.23,31165.23,0,0,
CP0419 Roadway Elect 17000100-5  5,1,CT-F165-17000100,1,60772.83,,,646760,,646760,,60772.83,60772.83,0,0,
CP0419 Roadway Electric 170001-3,1,CT-F165-17000100,1,393838.74,,,646760,,646760,,393838.74,393838.74,0,0,
CP0420 OZ 1-4,1,CT-F165-17000066,1,72006.43,CP0420GRT,,79199.6,,79199.6,,72006.43,72006.43,0,0,
CP0420 Oz Engineering OTH16.293-5,1,CT-F165-17000066,1,6108.36,CP0420GRT,,79199.6,,79199.6,,6108.36,6108.36,0,0,
CP0420 Oz Engineering OTH16.293-5,2,CT-F165-17000066,2,0,CP0420GRT,,0,,0,,0,0,0,0,
CP0420 Oz Engineering OTH16.293-6,1,CT-F165-17000066,1,1084.81,CP0420GRT,,79199.6,,79199.6,,1084.81,1084.81,0,0,
CP0430 EMC2 1-2,1,DO-F165-17001269,1,15571,CP0430CAP,,18505,,18505,,15571,15571,0,0,
CP0430 EMC2 3,1,DO-F165-17001269,1,638.09,CP0430CAP,,18505,,18505,,638.09,638.09,0,0,
CP0431 Pearson 26543,1,DO-F165-15003496,1,11155,,,43325,,43325,,11155,11155,0,0,
CP0431 Pearson 26544,1,DO-F165-15003496,3,1200,,,1200,,1200,,1200,1200,0,0,
CP04319P1-A&B Sunrise 80523,1,CT-F165-14000169,3,3485.75,CP0439P1 - OLD,,25916,,25916,,3485.75,3485.75,0,0,
CP0433 Caliente 1-4,1,DO-F165-16005308,1,783504.51,CP0433CAP,,916162.05,,916162.05,,783504.51,783504.51,0,0,
Cp0433 Caliente 5,1,DO-F165-16005308,1,114473.69,CP0433CAP,,916162.05,,916162.05,,114473.69,114473.69,0,0,
CP0433 Caliente 6,1,DO-F165-16005308,1,18012.41,CP0433CAP,,916162.05,,916162.05,,18012.41,18012.41,0,0,
CP0433 Caliente 7 Final,1,DO-F165-16005308,1,171.44,CP0433CAP,,916162.05,,916162.05,,171.44,171.44,0,0,
CP0433 Caliente 7 Final,2,DO-F165-16005308,2,8212.98,CP0433CAP,,8212.98,,8212.98,,8212.98,8212.98,0,0,LS
CP0433 Caliente 7 Final,3,DO-F165-16005308,3,1652.26,CP0433CAP,,1652.26,,1652.26,,1652.26,1652.26,0,0,LS
CP0433 Caliente 7 Final,4,DO-F165-16005308,4,1774.76,CP0433CAP,,1774.76,,1774.76,,1774.76,1774.76,0,0,LS
CP0433 Caliente 7 Final,5,DO-F165-16005308,5,6611.39,CP0433CAP,,6611.39,,6611.39,,6611.39,6611.39,0,0,LS
CP0433 Caliente 7 Final,6,DO-F165-16005308,6,17436.84,CP0433CAP,,17436.84,,17436.84,,17436.84,17436.84,0,0,LS
CP0433 ESD 22422,1,CT-F165-15000040,1,20333.25,,,89990,,89990,,20333.25,20333.25,0,0,
CP0433 ESD 22497,1,CT-F165-15000040,1,5790,,,89990,,89990,,5790,5790,0,0,
CP0433 ESD 22594,1,CT-F165-15000040,1,2217.5,,,89990,,89990,,2217.5,2217.5,0,0,
CP0433 ESD 22715,1,CT-F165-15000040,1,25252,,,89990,,89990,,25252,25252,0,0,
CP0433 ESD 22870,1,CT-F165-15000040,1,1596.39,,,89990,,89990,,1596.39,1596.39,0,0,
CP0433 ESD 22870,2,CT-F165-15000040,2,2998.61,CP0433CAP,,6740,,6740,,2998.61,2998.61,0,0,
CP0433 ESD 23043,1,CT-F165-15000040,1,2500,,,89990,,89990,,2500,2500,0,0,
CP0433 ESD 23184,1,CT-F165-15000040,1,6551.86,,,89990,,89990,,6551.86,6551.86,0,0,
CP0433 ESD 23264,1,CT-F165-15000040,1,4986,,,89990,,89990,,4986,4986,0,0,
CP0433 ESD 23427,1,CT-F165-15000040,1,2600,,,89990,,89990,,2600,2600,0,0,
CP0433 ESD 23471,1,CT-F165-15000040,1,560,,,89990,,89990,,560,560,0,0,
CP0433 ESD 23578,1,CT-F165-15000040,1,1400,,,89990,,89990,,1400,1400,0,0,
CP0433 ESD 23758,1,CT-F165-15000040,2,1500,CP0433CAP,,6740,,6740,,1500,1500,0,0,
CP0433 ESD 23839,1,CT-F165-15000040,2,398,CP0433CAP,,6740,,6740,,398,398,0,0,
CP0433 ESD 23967,1,CT-F165-15000040,2,1000,CP0433CAP,,6740,,6740,,1000,1000,0,0,
CP0433 ESD 24050,1,CT-F165-15000040,1,1000,,,89990,,89990,,1000,1000,0,0,
CP0433 ESD 24210,1,CT-F165-15000040,1,262.5,,,89990,,89990,,262.5,262.5,0,0,
cp0433 ESD 24302,1,CT-F165-15000040,2,200,CP0433CAP,,6740,,6740,,200,200,0,0,
CP0433 ESD 24569,1,CT-F165-15000040,1,1180.5,,,89990,,89990,,1180.5,1180.5,0,0,
CP0433 ESD 24569,2,CT-F165-15000040,2,419.5,CP0433CAP,,6740,,6740,,419.5,419.5,0,0,
CP0433 ESD 24735R,1,CT-F165-15000040,1,0,,,89990,,89990,,0,0,0,0,
CP0433 ESD 24735R,2,CT-F165-15000040,2,223.89,CP0433CAP,,6740,,6740,,223.89,223.89,0,0,
CP0433 Inv 23043R1 ESD,1,CT-F165-15000040,1,6075,,,89990,,89990,,6075,6075,0,0,
CP0439 Nesbitt 4,1,CT-F165-17000061,1,6372.3,CP0725 Master,,2868073.01,,2868073.01,,6372.3,6372.3,0,0,
CP0439 Nesbitt 4,2,CT-F165-17000061,2,24223.33,CP0439P1 - OLD,,1402089.52,,1402089.52,,24223.33,24223.33,0,0,
CP0439 Nesbitt 4,3,CT-F165-17000061,3,3873.73,CP0439P3 - OLD,,1743503.6,,1743503.6,,3873.73,3873.73,0,0,
CP0439 Nesbitt 4,4,CT-F165-17000061,4,100713.57,CP04500002,,183482.87,,183482.87,,100713.57,100713.57,0,0,
CP0439P1A&B Sunrise 80767,1,CT-F165-14000169,2,1505.75,,,2700,,2700,,1505.75,1505.75,0,0,
CP0439P1A&B Sunrise 80767,2,CT-F165-14000169,3,5683.25,CP0439P1 - OLD,,25916,,25916,,5683.25,5683.25,0,0,
CP0439P1A&B Sunrise 80767,3,CT-F165-14000169,4,1832,CP0439P1 - OLD,,22950,,22950,,1832,1832,0,0,
CP0439P1A&B Sunrise 81297,1,CT-F165-14000169,4,2330.5,CP0439P1 - OLD,,22950,,22950,,2330.5,2330.5,0,0,
CP0439P1A&B Sunrise 81722,1,CT-F165-14000169,4,13930.5,CP0439P1 - OLD,,22950,,22950,,13930.5,13930.5,0,0,
CP0439P1A/B Sunrise 80221,1,CT-F165-14000169,3,16747,CP0439P1 - OLD,,25916,,25916,,16747,16747,0,0,
CP0439P1AB Sunrise 1 - 4,1,CT-F165-14000169,1,10546,,,32503,,32503,,10546,10546,0,0,
CP0439P1AB SUNRISE 75564,1,CT-F165-14000169,1,5826.25,,,32503,,32503,,5826.25,5826.25,0,0,
CP0439P1AB Sunrise 75864,1,CT-F165-14000169,1,890,,,32503,,32503,,890,890,0,0,
CP0439P1AB Sunrise 76568,1,CT-F165-14000169,1,2563,,,32503,,32503,,2563,2563,0,0,
CP0439P1AB Sunrise 76868,1,CT-F165-14000169,1,5814.5,,,32503,,32503,,5814.5,5814.5,0,0,
CP0439P1AB Sunrise 77217,1,CT-F165-14000169,1,4910.5,,,32503,,32503,,4910.5,4910.5,0,0,
CP0439P1AB Sunrise 77587,1,CT-F165-14000169,1,210.5,,,32503,,32503,,210.5,210.5,0,0,
CP0439P1AB Sunrise 77587,2,CT-F165-14000169,2,454.5,,,2700,,2700,,454.5,454.5,0,0,
cp0439P1AB Sunrise 77975,1,CT-F165-14000169,2,739.75,,,2700,,2700,,739.75,739.75,0,0,
CP0439P1B Nesbitt 11FINAL,1,CT-F165-17000061,1,140293,CP0725 Master,,2868073.01,,2868073.01,,140293,140293,0,0,
CP0439P1-B Nesbitt 1-3,4,CT-F165-17000061,1,1682.78,CP0725 Master,,2868073.01,,2868073.01,,1682.78,1682.78,0,0,
CP0439P1-B Nesbitt 1-3,1,CT-F165-17000061,2,1209419.83,CP0439P1 - OLD,,1402089.52,,1402089.52,,1209419.83,1209419.83,0,0,
CP0439P1-B Nesbitt 1-3,2,CT-F165-17000061,3,1022.94,CP0439P3 - OLD,,1743503.6,,1743503.6,,1022.94,1022.94,0,0,
CP0439P1-B Nesbitt 1-3,3,CT-F165-17000061,4,51411.71,CP04500002,,183482.87,,183482.87,,51411.71,51411.71,0,0,
